DayOfWeek,Crimes,avg_temp,NFL_Game_Day,Day,Month,Year
Monday,67,17,0,9,6,2003
Monday,60,17,0,9,6,2003
Monday,18,17,0,9,6,2003
Monday,29,17,0,9,6,2003
Monday,43,17,0,9,6,2003
Monday,31,17,0,9,6,2003
Monday,41,17,0,9,6,2003
Tuesday,50,15,0,10,6,2003
Tuesday,36,15,0,10,6,2003
Tuesday,38,15,0,10,6,2003
Tuesday,81,15,0,10,6,2003
Tuesday,56,15,0,10,6,2003
Tuesday,25,15,0,10,6,2003
Tuesday,23,15,0,10,6,2003
Tuesday,79,15,0,10,6,2003
Tuesday,39,15,0,10,6,2003
Tuesday,34,15,0,10,6,2003
Wednesday,42,13,0,11,6,2003
Wednesday,38,13,0,11,6,2003
Wednesday,28,13,0,11,6,2003
Wednesday,57,13,0,11,6,2003
Wednesday,76,13,0,11,6,2003
Wednesday,23,13,0,11,6,2003
Wednesday,15,13,0,11,6,2003
Wednesday,63,13,0,11,6,2003
Wednesday,28,13,0,11,6,2003
Wednesday,21,13,0,11,6,2003
Thursday,53,13,0,12,6,2003
Thursday,36,13,0,12,6,2003
Thursday,37,13,0,12,6,2003
Thursday,61,13,0,12,6,2003
Thursday,58,13,0,12,6,2003
Thursday,24,13,0,12,6,2003
Thursday,21,13,0,12,6,2003
Thursday,64,13,0,12,6,2003
Thursday,42,13,0,12,6,2003
Thursday,30,13,0,12,6,2003
Friday,54,16,0,13,6,2003
Friday,30,16,0,13,6,2003
Friday,48,16,0,13,6,2003
Friday,62,16,0,13,6,2003
Friday,60,16,0,13,6,2003
Friday,14,16,0,13,6,2003
Friday,21,16,0,13,6,2003
Friday,82,16,0,13,6,2003
Friday,32,16,0,13,6,2003
Friday,36,16,0,13,6,2003
Saturday,45,15,0,14,6,2003
Saturday,47,15,0,14,6,2003
Saturday,30,15,0,14,6,2003
Saturday,47,15,0,14,6,2003
Saturday,48,15,0,14,6,2003
Saturday,22,15,0,14,6,2003
Saturday,18,15,0,14,6,2003
Saturday,37,15,0,14,6,2003
Saturday,30,15,0,14,6,2003
Saturday,31,15,0,14,6,2003
Sunday,34,17,0,15,6,2003
Sunday,35,17,0,15,6,2003
Sunday,21,17,0,15,6,2003
Sunday,52,17,0,15,6,2003
Sunday,36,17,0,15,6,2003
Sunday,20,17,0,15,6,2003
Sunday,24,17,0,15,6,2003
Sunday,51,17,0,15,6,2003
Sunday,30,17,0,15,6,2003
Sunday,17,17,0,15,6,2003
Monday,49,14,0,23,6,2003
Monday,34,14,0,23,6,2003
Monday,35,14,0,23,6,2003
Monday,52,14,0,23,6,2003
Monday,44,14,0,23,6,2003
Monday,21,14,0,23,6,2003
Monday,21,14,0,23,6,2003
Monday,89,14,0,23,6,2003
Monday,23,14,0,23,6,2003
Monday,36,14,0,23,6,2003
Tuesday,43,19,0,24,6,2003
Tuesday,32,19,0,24,6,2003
Tuesday,19,19,0,24,6,2003
Tuesday,59,19,0,24,6,2003
Tuesday,48,19,0,24,6,2003
Tuesday,33,19,0,24,6,2003
Tuesday,24,19,0,24,6,2003
Tuesday,75,19,0,24,6,2003
Tuesday,24,19,0,24,6,2003
Tuesday,49,19,0,24,6,2003
Wednesday,49,23,0,25,6,2003
Wednesday,42,23,0,25,6,2003
Wednesday,32,23,0,25,6,2003
Wednesday,59,23,0,25,6,2003
Wednesday,59,23,0,25,6,2003
Wednesday,26,23,0,25,6,2003
Wednesday,18,23,0,25,6,2003
Wednesday,82,23,0,25,6,2003
Wednesday,29,23,0,25,6,2003
Wednesday,32,23,0,25,6,2003
Thursday,63,27,0,26,6,2003
Thursday,42,27,0,26,6,2003
Thursday,42,27,0,26,6,2003
Thursday,82,27,0,26,6,2003
Thursday,66,27,0,26,6,2003
Thursday,25,27,0,26,6,2003
Thursday,14,27,0,26,6,2003
Thursday,82,27,0,26,6,2003
Thursday,26,27,0,26,6,2003
Thursday,16,27,0,26,6,2003
Friday,58,28,0,27,6,2003
Friday,43,28,0,27,6,2003
Friday,41,28,0,27,6,2003
Friday,42,28,0,27,6,2003
Friday,39,28,0,27,6,2003
Friday,18,28,0,27,6,2003
Friday,18,28,0,27,6,2003
Friday,67,28,0,27,6,2003
Friday,33,28,0,27,6,2003
Friday,32,28,0,27,6,2003
Saturday,38,19,0,28,6,2003
Saturday,41,19,0,28,6,2003
Saturday,30,19,0,28,6,2003
Saturday,69,19,0,28,6,2003
Saturday,49,19,0,28,6,2003
Saturday,25,19,0,28,6,2003
Saturday,11,19,0,28,6,2003
Saturday,69,19,0,28,6,2003
Saturday,34,19,0,28,6,2003
Saturday,15,19,0,28,6,2003
Sunday,18,16,0,29,6,2003
Sunday,17,16,0,29,6,2003
Sunday,37,16,0,29,6,2003
Sunday,56,16,0,29,6,2003
Sunday,62,16,0,29,6,2003
Sunday,19,16,0,29,6,2003
Sunday,15,16,0,29,6,2003
Sunday,76,16,0,29,6,2003
Sunday,15,16,0,29,6,2003
Sunday,29,16,0,29,6,2003
Monday,36,14,0,7,7,2003
Monday,40,14,0,7,7,2003
Monday,52,14,0,7,7,2003
Monday,52,14,0,7,7,2003
Monday,70,14,0,7,7,2003
Monday,13,14,0,7,7,2003
Monday,22,14,0,7,7,2003
Monday,44,14,0,7,7,2003
Monday,41,14,0,7,7,2003
Monday,25,14,0,7,7,2003
Tuesday,49,17,0,8,7,2003
Tuesday,31,17,0,8,7,2003
Tuesday,48,17,0,8,7,2003
Tuesday,59,17,0,8,7,2003
Tuesday,50,17,0,8,7,2003
Tuesday,17,17,0,8,7,2003
Tuesday,18,17,0,8,7,2003
Tuesday,78,17,0,8,7,2003
Tuesday,34,17,0,8,7,2003
Tuesday,30,17,0,8,7,2003
Wednesday,53,17,0,9,7,2003
Wednesday,35,17,0,9,7,2003
Wednesday,45,17,0,9,7,2003
Wednesday,58,17,0,9,7,2003
Wednesday,55,17,0,9,7,2003
Wednesday,16,17,0,9,7,2003
Wednesday,7,17,0,9,7,2003
Wednesday,80,17,0,9,7,2003
Wednesday,24,17,0,9,7,2003
Wednesday,28,17,0,9,7,2003
Thursday,29,16,0,10,7,2003
Thursday,42,16,0,10,7,2003
Thursday,30,16,0,10,7,2003
Thursday,66,16,0,10,7,2003
Thursday,74,16,0,10,7,2003
Thursday,16,16,0,10,7,2003
Thursday,22,16,0,10,7,2003
Thursday,59,16,0,10,7,2003
Thursday,26,16,0,10,7,2003
Thursday,30,16,0,10,7,2003
Friday,47,16,0,11,7,2003
Friday,46,16,0,11,7,2003
Friday,45,16,0,11,7,2003
Friday,67,16,0,11,7,2003
Friday,60,16,0,11,7,2003
Friday,28,16,0,11,7,2003
Friday,20,16,0,11,7,2003
Friday,83,16,0,11,7,2003
Friday,28,16,0,11,7,2003
Friday,26,16,0,11,7,2003
Saturday,35,18,0,12,7,2003
Saturday,37,18,0,12,7,2003
Saturday,28,18,0,12,7,2003
Saturday,43,18,0,12,7,2003
Saturday,52,18,0,12,7,2003
Saturday,18,18,0,12,7,2003
Saturday,23,18,0,12,7,2003
Saturday,55,18,0,12,7,2003
Saturday,31,18,0,12,7,2003
Saturday,23,18,0,12,7,2003
Sunday,39,18,0,13,7,2003
Sunday,36,18,0,13,7,2003
Sunday,24,18,0,13,7,2003
Sunday,42,18,0,13,7,2003
Sunday,53,18,0,13,7,2003
Sunday,18,18,0,13,7,2003
Sunday,15,18,0,13,7,2003
Sunday,72,18,0,13,7,2003
Sunday,25,18,0,13,7,2003
Sunday,34,18,0,13,7,2003
Monday,42,18,0,21,7,2003
Monday,35,18,0,21,7,2003
Monday,57,18,0,21,7,2003
Monday,34,18,0,21,7,2003
Monday,61,18,0,21,7,2003
Monday,29,18,0,21,7,2003
Monday,24,18,0,21,7,2003
Monday,66,18,0,21,7,2003
Monday,38,18,0,21,7,2003
Monday,37,18,0,21,7,2003
Tuesday,41,18,0,22,7,2003
Tuesday,37,18,0,22,7,2003
Tuesday,36,18,0,22,7,2003
Tuesday,57,18,0,22,7,2003
Tuesday,47,18,0,22,7,2003
Tuesday,11,18,0,22,7,2003
Tuesday,29,18,0,22,7,2003
Tuesday,82,18,0,22,7,2003
Tuesday,21,18,0,22,7,2003
Tuesday,29,18,0,22,7,2003
Wednesday,34,17,0,23,7,2003
Wednesday,37,17,0,23,7,2003
Wednesday,43,17,0,23,7,2003
Wednesday,62,17,0,23,7,2003
Wednesday,49,17,0,23,7,2003
Wednesday,22,17,0,23,7,2003
Wednesday,35,17,0,23,7,2003
Wednesday,66,17,0,23,7,2003
Wednesday,40,17,0,23,7,2003
Wednesday,34,17,0,23,7,2003
Thursday,51,18,0,24,7,2003
Thursday,30,18,0,24,7,2003
Thursday,22,18,0,24,7,2003
Thursday,62,18,0,24,7,2003
Thursday,61,18,0,24,7,2003
Thursday,13,18,0,24,7,2003
Thursday,29,18,0,24,7,2003
Thursday,69,18,0,24,7,2003
Thursday,24,18,0,24,7,2003
Thursday,32,18,0,24,7,2003
Friday,54,18,0,25,7,2003
Friday,44,18,0,25,7,2003
Friday,32,18,0,25,7,2003
Friday,43,18,0,25,7,2003
Friday,68,18,0,25,7,2003
Friday,16,18,0,25,7,2003
Friday,37,18,0,25,7,2003
Friday,70,18,0,25,7,2003
Friday,31,18,0,25,7,2003
Friday,35,18,0,25,7,2003
Saturday,41,17,0,26,7,2003
Saturday,28,17,0,26,7,2003
Saturday,40,17,0,26,7,2003
Saturday,39,17,0,26,7,2003
Saturday,54,17,0,26,7,2003
Saturday,17,17,0,26,7,2003
Saturday,22,17,0,26,7,2003
Saturday,72,17,0,26,7,2003
Saturday,23,17,0,26,7,2003
Saturday,25,17,0,26,7,2003
Sunday,62,17,0,27,7,2003
Sunday,29,17,0,27,7,2003
Sunday,39,17,0,27,7,2003
Sunday,43,17,0,27,7,2003
Sunday,27,17,0,27,7,2003
Sunday,11,17,0,27,7,2003
Sunday,20,17,0,27,7,2003
Sunday,52,17,0,27,7,2003
Sunday,15,17,0,27,7,2003
Sunday,29,17,0,27,7,2003
Monday,47,18,0,4,8,2003
Monday,40,18,0,4,8,2003
Monday,35,18,0,4,8,2003
Monday,52,18,0,4,8,2003
Monday,48,18,0,4,8,2003
Monday,26,18,0,4,8,2003
Monday,16,18,0,4,8,2003
Monday,56,18,0,4,8,2003
Monday,34,18,0,4,8,2003
Monday,32,18,0,4,8,2003
Tuesday,50,21,0,5,8,2003
Tuesday,49,21,0,5,8,2003
Tuesday,27,21,0,5,8,2003
Tuesday,65,21,0,5,8,2003
Tuesday,40,21,0,5,8,2003
Tuesday,22,21,0,5,8,2003
Tuesday,11,21,0,5,8,2003
Tuesday,54,21,0,5,8,2003
Tuesday,38,21,0,5,8,2003
Tuesday,37,21,0,5,8,2003
Wednesday,54,19,0,6,8,2003
Wednesday,37,19,0,6,8,2003
Wednesday,28,19,0,6,8,2003
Wednesday,72,19,0,6,8,2003
Wednesday,47,19,0,6,8,2003
Wednesday,21,19,0,6,8,2003
Wednesday,27,19,0,6,8,2003
Wednesday,78,19,0,6,8,2003
Wednesday,28,19,0,6,8,2003
Wednesday,26,19,0,6,8,2003
Thursday,32,19,0,7,8,2003
Thursday,38,19,0,7,8,2003
Thursday,51,19,0,7,8,2003
Thursday,51,19,0,7,8,2003
Thursday,49,19,0,7,8,2003
Thursday,22,19,0,7,8,2003
Thursday,25,19,0,7,8,2003
Thursday,106,19,0,7,8,2003
Thursday,37,19,0,7,8,2003
Thursday,47,19,0,7,8,2003
Friday,38,19,0,8,8,2003
Friday,45,19,0,8,8,2003
Friday,33,19,0,8,8,2003
Friday,54,19,0,8,8,2003
Friday,41,19,0,8,8,2003
Friday,21,19,0,8,8,2003
Friday,38,19,0,8,8,2003
Friday,69,19,0,8,8,2003
Friday,21,19,0,8,8,2003
Friday,35,19,0,8,8,2003
Saturday,38,19,0,9,8,2003
Saturday,43,19,0,9,8,2003
Saturday,40,19,0,9,8,2003
Saturday,38,19,0,9,8,2003
Saturday,65,19,0,9,8,2003
Saturday,23,19,0,9,8,2003
Saturday,24,19,0,9,8,2003
Saturday,84,19,0,9,8,2003
Saturday,17,19,0,9,8,2003
Saturday,26,19,0,9,8,2003
Sunday,61,19,0,10,8,2003
Sunday,44,19,0,10,8,2003
Sunday,33,19,0,10,8,2003
Sunday,36,19,0,10,8,2003
Sunday,58,19,0,10,8,2003
Sunday,20,19,0,10,8,2003
Sunday,21,19,0,10,8,2003
Sunday,62,19,0,10,8,2003
Sunday,26,19,0,10,8,2003
Sunday,23,19,0,10,8,2003
Monday,41,18,0,18,8,2003
Monday,28,18,0,18,8,2003
Monday,40,18,0,18,8,2003
Monday,57,18,0,18,8,2003
Monday,50,18,0,18,8,2003
Monday,21,18,0,18,8,2003
Monday,11,18,0,18,8,2003
Monday,58,18,0,18,8,2003
Monday,33,18,0,18,8,2003
Monday,33,18,0,18,8,2003
Tuesday,40,18,0,19,8,2003
Tuesday,36,18,0,19,8,2003
Tuesday,34,18,0,19,8,2003
Tuesday,65,18,0,19,8,2003
Tuesday,41,18,0,19,8,2003
Tuesday,33,18,0,19,8,2003
Tuesday,13,18,0,19,8,2003
Tuesday,85,18,0,19,8,2003
Tuesday,39,18,0,19,8,2003
Tuesday,39,18,0,19,8,2003
Wednesday,35,20,0,20,8,2003
Wednesday,45,20,0,20,8,2003
Wednesday,42,20,0,20,8,2003
Wednesday,81,20,0,20,8,2003
Wednesday,64,20,0,20,8,2003
Wednesday,22,20,0,20,8,2003
Wednesday,24,20,0,20,8,2003
Wednesday,65,20,0,20,8,2003
Wednesday,43,20,0,20,8,2003
Wednesday,35,20,0,20,8,2003
Thursday,42,20,0,21,8,2003
Thursday,45,20,0,21,8,2003
Thursday,26,20,0,21,8,2003
Thursday,70,20,0,21,8,2003
Thursday,57,20,0,21,8,2003
Thursday,34,20,0,21,8,2003
Thursday,18,20,0,21,8,2003
Thursday,94,20,0,21,8,2003
Thursday,24,20,0,21,8,2003
Thursday,44,20,0,21,8,2003
Friday,55,21,0,22,8,2003
Friday,52,21,0,22,8,2003
Friday,66,21,0,22,8,2003
Friday,76,21,0,22,8,2003
Friday,46,21,0,22,8,2003
Friday,29,21,0,22,8,2003
Friday,24,21,0,22,8,2003
Friday,70,21,0,22,8,2003
Friday,23,21,0,22,8,2003
Friday,38,21,0,22,8,2003
Saturday,61,20,0,23,8,2003
Saturday,40,20,0,23,8,2003
Saturday,27,20,0,23,8,2003
Saturday,50,20,0,23,8,2003
Saturday,52,20,0,23,8,2003
Saturday,20,20,0,23,8,2003
Saturday,18,20,0,23,8,2003
Saturday,73,20,0,23,8,2003
Saturday,32,20,0,23,8,2003
Saturday,28,20,0,23,8,2003
Sunday,36,23,0,24,8,2003
Sunday,51,23,0,24,8,2003
Sunday,41,23,0,24,8,2003
Sunday,50,23,0,24,8,2003
Sunday,49,23,0,24,8,2003
Sunday,22,23,0,24,8,2003
Sunday,29,23,0,24,8,2003
Sunday,62,23,0,24,8,2003
Sunday,18,23,0,24,8,2003
Sunday,23,23,0,24,8,2003
Monday,31,17,0,1,9,2003
Monday,39,17,0,1,9,2003
Monday,48,17,0,1,9,2003
Monday,61,17,0,1,9,2003
Monday,52,17,0,1,9,2003
Monday,28,17,0,1,9,2003
Monday,25,17,0,1,9,2003
Monday,75,17,0,1,9,2003
Monday,26,17,0,1,9,2003
Monday,38,17,0,1,9,2003
Tuesday,62,18,0,2,9,2003
Tuesday,39,18,0,2,9,2003
Tuesday,28,18,0,2,9,2003
Tuesday,50,18,0,2,9,2003
Tuesday,35,18,0,2,9,2003
Tuesday,21,18,0,2,9,2003
Tuesday,15,18,0,2,9,2003
Tuesday,80,18,0,2,9,2003
Tuesday,24,18,0,2,9,2003
Tuesday,35,18,0,2,9,2003
Wednesday,55,19,0,3,9,2003
Wednesday,38,19,0,3,9,2003
Wednesday,24,19,0,3,9,2003
Wednesday,49,19,0,3,9,2003
Wednesday,48,19,0,3,9,2003
Wednesday,12,19,0,3,9,2003
Wednesday,16,19,0,3,9,2003
Wednesday,87,19,0,3,9,2003
Wednesday,23,19,0,3,9,2003
Wednesday,32,19,0,3,9,2003
Thursday,36,19,0,4,9,2003
Thursday,18,19,0,4,9,2003
Thursday,31,19,0,4,9,2003
Thursday,54,19,0,4,9,2003
Thursday,42,19,0,4,9,2003
Thursday,17,19,0,4,9,2003
Thursday,7,19,0,4,9,2003
Thursday,70,19,0,4,9,2003
Thursday,31,19,0,4,9,2003
Thursday,63,19,0,4,9,2003
Friday,38,18,0,5,9,2003
Friday,19,18,0,5,9,2003
Friday,57,18,0,5,9,2003
Friday,69,18,0,5,9,2003
Friday,60,18,0,5,9,2003
Friday,34,18,0,5,9,2003
Friday,17,18,0,5,9,2003
Friday,100,18,0,5,9,2003
Friday,37,18,0,5,9,2003
Friday,39,18,0,5,9,2003
Saturday,41,18,0,6,9,2003
Saturday,39,18,0,6,9,2003
Saturday,56,18,0,6,9,2003
Saturday,58,18,0,6,9,2003
Saturday,40,18,0,6,9,2003
Saturday,24,18,0,6,9,2003
Saturday,32,18,0,6,9,2003
Saturday,78,18,0,6,9,2003
Saturday,20,18,0,6,9,2003
Saturday,31,18,0,6,9,2003
Sunday,48,17,1,7,9,2003
Sunday,48,17,1,7,9,2003
Sunday,42,17,1,7,9,2003
Sunday,55,17,1,7,9,2003
Sunday,38,17,1,7,9,2003
Sunday,22,17,1,7,9,2003
Sunday,13,17,1,7,9,2003
Sunday,64,17,1,7,9,2003
Sunday,33,17,1,7,9,2003
Sunday,22,17,1,7,9,2003
Monday,38,19,0,15,9,2003
Monday,30,19,0,15,9,2003
Monday,49,19,0,15,9,2003
Monday,71,19,0,15,9,2003
Monday,51,19,0,15,9,2003
Monday,20,19,0,15,9,2003
Monday,26,19,0,15,9,2003
Monday,69,19,0,15,9,2003
Monday,37,19,0,15,9,2003
Monday,38,19,0,15,9,2003
Tuesday,46,17,0,16,9,2003
Tuesday,28,17,0,16,9,2003
Tuesday,47,17,0,16,9,2003
Tuesday,53,17,0,16,9,2003
Tuesday,51,17,0,16,9,2003
Tuesday,40,17,0,16,9,2003
Tuesday,25,17,0,16,9,2003
Tuesday,77,17,0,16,9,2003
Tuesday,27,17,0,16,9,2003
Tuesday,58,17,0,16,9,2003
Wednesday,47,18,0,17,9,2003
Wednesday,36,18,0,17,9,2003
Wednesday,43,18,0,17,9,2003
Wednesday,76,18,0,17,9,2003
Wednesday,49,18,0,17,9,2003
Wednesday,29,18,0,17,9,2003
Wednesday,16,18,0,17,9,2003
Wednesday,62,18,0,17,9,2003
Wednesday,32,18,0,17,9,2003
Wednesday,25,18,0,17,9,2003
Thursday,45,21,0,18,9,2003
Thursday,37,21,0,18,9,2003
Thursday,48,21,0,18,9,2003
Thursday,56,21,0,18,9,2003
Thursday,80,21,0,18,9,2003
Thursday,27,21,0,18,9,2003
Thursday,28,21,0,18,9,2003
Thursday,81,21,0,18,9,2003
Thursday,29,21,0,18,9,2003
Thursday,39,21,0,18,9,2003
Friday,40,20,0,19,9,2003
Friday,36,20,0,19,9,2003
Friday,40,20,0,19,9,2003
Friday,64,20,0,19,9,2003
Friday,55,20,0,19,9,2003
Friday,28,20,0,19,9,2003
Friday,36,20,0,19,9,2003
Friday,75,20,0,19,9,2003
Friday,31,20,0,19,9,2003
Friday,39,20,0,19,9,2003
Saturday,33,21,0,20,9,2003
Saturday,41,21,0,20,9,2003
Saturday,44,21,0,20,9,2003
Saturday,55,21,0,20,9,2003
Saturday,50,21,0,20,9,2003
Saturday,28,21,0,20,9,2003
Saturday,28,21,0,20,9,2003
Saturday,68,21,0,20,9,2003
Saturday,42,21,0,20,9,2003
Saturday,31,21,0,20,9,2003
Sunday,48,24,1,21,9,2003
Sunday,40,24,1,21,9,2003
Sunday,37,24,1,21,9,2003
Sunday,71,24,1,21,9,2003
Sunday,29,24,1,21,9,2003
Sunday,25,24,1,21,9,2003
Sunday,21,24,1,21,9,2003
Sunday,62,24,1,21,9,2003
Sunday,32,24,1,21,9,2003
Sunday,30,24,1,21,9,2003
Monday,44,17,0,29,9,2003
Monday,33,17,0,29,9,2003
Monday,40,17,0,29,9,2003
Monday,58,17,0,29,9,2003
Monday,43,17,0,29,9,2003
Monday,30,17,0,29,9,2003
Monday,18,17,0,29,9,2003
Monday,75,17,0,29,9,2003
Monday,46,17,0,29,9,2003
Monday,28,17,0,29,9,2003
Tuesday,46,17,0,30,9,2003
Tuesday,30,17,0,30,9,2003
Tuesday,41,17,0,30,9,2003
Tuesday,72,17,0,30,9,2003
Tuesday,44,17,0,30,9,2003
Tuesday,16,17,0,30,9,2003
Tuesday,19,17,0,30,9,2003
Tuesday,82,17,0,30,9,2003
Tuesday,37,17,0,30,9,2003
Tuesday,38,17,0,30,9,2003
Wednesday,48,16,0,1,10,2003
Wednesday,41,16,0,1,10,2003
Wednesday,50,16,0,1,10,2003
Wednesday,56,16,0,1,10,2003
Wednesday,77,16,0,1,10,2003
Wednesday,45,16,0,1,10,2003
Wednesday,32,16,0,1,10,2003
Wednesday,88,16,0,1,10,2003
Wednesday,37,16,0,1,10,2003
Wednesday,47,16,0,1,10,2003
Thursday,41,14,0,2,10,2003
Thursday,28,14,0,2,10,2003
Thursday,51,14,0,2,10,2003
Thursday,83,14,0,2,10,2003
Thursday,50,14,0,2,10,2003
Thursday,27,14,0,2,10,2003
Thursday,17,14,0,2,10,2003
Thursday,79,14,0,2,10,2003
Thursday,26,14,0,2,10,2003
Thursday,45,14,0,2,10,2003
Friday,32,16,0,3,10,2003
Friday,41,16,0,3,10,2003
Friday,41,16,0,3,10,2003
Friday,66,16,0,3,10,2003
Friday,55,16,0,3,10,2003
Friday,32,16,0,3,10,2003
Friday,28,16,0,3,10,2003
Friday,72,16,0,3,10,2003
Friday,53,16,0,3,10,2003
Friday,39,16,0,3,10,2003
Saturday,35,16,0,4,10,2003
Saturday,36,16,0,4,10,2003
Saturday,23,16,0,4,10,2003
Saturday,53,16,0,4,10,2003
Saturday,45,16,0,4,10,2003
Saturday,22,16,0,4,10,2003
Saturday,27,16,0,4,10,2003
Saturday,63,16,0,4,10,2003
Saturday,27,16,0,4,10,2003
Saturday,23,16,0,4,10,2003
Sunday,43,17,1,5,10,2003
Sunday,43,17,1,5,10,2003
Sunday,30,17,1,5,10,2003
Sunday,46,17,1,5,10,2003
Sunday,57,17,1,5,10,2003
Sunday,21,17,1,5,10,2003
Sunday,22,17,1,5,10,2003
Sunday,57,17,1,5,10,2003
Sunday,28,17,1,5,10,2003
Sunday,26,17,1,5,10,2003
Monday,46,18,0,13,10,2003
Monday,32,18,0,13,10,2003
Monday,46,18,0,13,10,2003
Monday,47,18,0,13,10,2003
Monday,26,18,0,13,10,2003
Monday,23,18,0,13,10,2003
Monday,27,18,0,13,10,2003
Monday,85,18,0,13,10,2003
Monday,29,18,0,13,10,2003
Monday,49,18,0,13,10,2003
Tuesday,34,16,0,14,10,2003
Tuesday,49,16,0,14,10,2003
Tuesday,33,16,0,14,10,2003
Tuesday,83,16,0,14,10,2003
Tuesday,42,16,0,14,10,2003
Tuesday,16,16,0,14,10,2003
Tuesday,19,16,0,14,10,2003
Tuesday,79,16,0,14,10,2003
Tuesday,53,16,0,14,10,2003
Tuesday,34,16,0,14,10,2003
Wednesday,60,14,0,15,10,2003
Wednesday,39,14,0,15,10,2003
Wednesday,32,14,0,15,10,2003
Wednesday,66,14,0,15,10,2003
Wednesday,48,14,0,15,10,2003
Wednesday,25,14,0,15,10,2003
Wednesday,15,14,0,15,10,2003
Wednesday,71,14,0,15,10,2003
Wednesday,31,14,0,15,10,2003
Wednesday,43,14,0,15,10,2003
Thursday,37,17,0,16,10,2003
Thursday,27,17,0,16,10,2003
Thursday,58,17,0,16,10,2003
Thursday,71,17,0,16,10,2003
Thursday,60,17,0,16,10,2003
Thursday,21,17,0,16,10,2003
Thursday,35,17,0,16,10,2003
Thursday,103,17,0,16,10,2003
Thursday,27,17,0,16,10,2003
Thursday,45,17,0,16,10,2003
Friday,46,17,0,17,10,2003
Friday,38,17,0,17,10,2003
Friday,35,17,0,17,10,2003
Friday,84,17,0,17,10,2003
Friday,49,17,0,17,10,2003
Friday,22,17,0,17,10,2003
Friday,25,17,0,17,10,2003
Friday,62,17,0,17,10,2003
Friday,37,17,0,17,10,2003
Friday,42,17,0,17,10,2003
Saturday,30,17,0,18,10,2003
Saturday,46,17,0,18,10,2003
Saturday,56,17,0,18,10,2003
Saturday,51,17,0,18,10,2003
Saturday,42,17,0,18,10,2003
Saturday,16,17,0,18,10,2003
Saturday,23,17,0,18,10,2003
Saturday,71,17,0,18,10,2003
Saturday,15,17,0,18,10,2003
Saturday,19,17,0,18,10,2003
Sunday,47,18,1,19,10,2003
Sunday,40,18,1,19,10,2003
Sunday,37,18,1,19,10,2003
Sunday,46,18,1,19,10,2003
Sunday,39,18,1,19,10,2003
Sunday,30,18,1,19,10,2003
Sunday,25,18,1,19,10,2003
Sunday,49,18,1,19,10,2003
Sunday,18,18,1,19,10,2003
Sunday,26,18,1,19,10,2003
Monday,42,22,0,27,10,2003
Monday,36,22,0,27,10,2003
Monday,32,22,0,27,10,2003
Monday,55,22,0,27,10,2003
Monday,34,22,0,27,10,2003
Monday,22,22,0,27,10,2003
Monday,18,22,0,27,10,2003
Monday,72,22,0,27,10,2003
Monday,33,22,0,27,10,2003
Monday,31,22,0,27,10,2003
Tuesday,52,21,0,28,10,2003
Tuesday,38,21,0,28,10,2003
Tuesday,42,21,0,28,10,2003
Tuesday,64,21,0,28,10,2003
Tuesday,46,21,0,28,10,2003
Tuesday,33,21,0,28,10,2003
Tuesday,25,21,0,28,10,2003
Tuesday,83,21,0,28,10,2003
Tuesday,41,21,0,28,10,2003
Tuesday,35,21,0,28,10,2003
Wednesday,42,16,0,29,10,2003
Wednesday,27,16,0,29,10,2003
Wednesday,30,16,0,29,10,2003
Wednesday,56,16,0,29,10,2003
Wednesday,53,16,0,29,10,2003
Wednesday,19,16,0,29,10,2003
Wednesday,24,16,0,29,10,2003
Wednesday,87,16,0,29,10,2003
Wednesday,36,16,0,29,10,2003
Wednesday,33,16,0,29,10,2003
Thursday,37,13,0,30,10,2003
Thursday,43,13,0,30,10,2003
Thursday,31,13,0,30,10,2003
Thursday,65,13,0,30,10,2003
Thursday,74,13,0,30,10,2003
Thursday,30,13,0,30,10,2003
Thursday,17,13,0,30,10,2003
Thursday,80,13,0,30,10,2003
Thursday,34,13,0,30,10,2003
Thursday,37,13,0,30,10,2003
Friday,58,11,0,31,10,2003
Friday,53,11,0,31,10,2003
Friday,48,11,0,31,10,2003
Friday,96,11,0,31,10,2003
Friday,52,11,0,31,10,2003
Friday,33,11,0,31,10,2003
Friday,24,11,0,31,10,2003
Friday,73,11,0,31,10,2003
Friday,26,11,0,31,10,2003
Friday,21,11,0,31,10,2003
Saturday,47,12,0,1,11,2003
Saturday,34,12,0,1,11,2003
Saturday,47,12,0,1,11,2003
Saturday,86,12,0,1,11,2003
Saturday,68,12,0,1,11,2003
Saturday,35,12,0,1,11,2003
Saturday,24,12,0,1,11,2003
Saturday,96,12,0,1,11,2003
Saturday,30,12,0,1,11,2003
Saturday,41,12,0,1,11,2003
Sunday,47,11,1,2,11,2003
Sunday,42,11,1,2,11,2003
Sunday,32,11,1,2,11,2003
Sunday,50,11,1,2,11,2003
Sunday,46,11,1,2,11,2003
Sunday,17,11,1,2,11,2003
Sunday,17,11,1,2,11,2003
Sunday,42,11,1,2,11,2003
Sunday,33,11,1,2,11,2003
Sunday,19,11,1,2,11,2003
Monday,51,14,0,10,11,2003
Monday,31,14,0,10,11,2003
Monday,24,14,0,10,11,2003
Monday,74,14,0,10,11,2003
Monday,31,14,0,10,11,2003
Monday,28,14,0,10,11,2003
Monday,25,14,0,10,11,2003
Monday,78,14,0,10,11,2003
Monday,34,14,0,10,11,2003
