Dates,PdDistrict,DayOfWeek,Crimes,avg_temp,NFL_Game_Day,Day,Month,Year
2003-04-01,NORTHERN,Tuesday,57,12,0,1,4,2003
2003-04-01,PARK,Tuesday,31,12,0,1,4,2003
2003-04-01,RICHMOND,Tuesday,37,12,0,1,4,2003
2003-04-01,SOUTHERN,Tuesday,90,12,0,1,4,2003
2003-04-01,TARAVAL,Tuesday,41,12,0,1,4,2003
2003-04-01,TENDERLOIN,Tuesday,50,12,0,1,4,2003
2003-04-02,BAYVIEW,Wednesday,47,10,0,2,4,2003
2003-04-02,CENTRAL,Wednesday,31,10,0,2,4,2003
2003-04-02,INGLESIDE,Wednesday,38,10,0,2,4,2003
2003-04-02,MISSION,Wednesday,43,10,0,2,4,2003
2003-04-02,NORTHERN,Wednesday,65,10,0,2,4,2003
2003-04-02,PARK,Wednesday,24,10,0,2,4,2003
2003-04-02,RICHMOND,Wednesday,25,10,0,2,4,2003
2003-04-02,SOUTHERN,Wednesday,80,10,0,2,4,2003
2003-04-02,TARAVAL,Wednesday,46,10,0,2,4,2003
2003-04-02,TENDERLOIN,Wednesday,45,10,0,2,4,2003
2003-04-03,BAYVIEW,Thursday,51,9,0,3,4,2003
2003-04-03,CENTRAL,Thursday,56,9,0,3,4,2003
2003-04-03,INGLESIDE,Thursday,39,9,0,3,4,2003
2003-04-03,MISSION,Thursday,60,9,0,3,4,2003
2003-04-03,NORTHERN,Thursday,41,9,0,3,4,2003
2003-04-03,PARK,Thursday,21,9,0,3,4,2003
2003-04-03,RICHMOND,Thursday,20,9,0,3,4,2003
2003-04-03,SOUTHERN,Thursday,81,9,0,3,4,2003
2003-04-03,TARAVAL,Thursday,37,9,0,3,4,2003
2003-04-03,TENDERLOIN,Thursday,34,9,0,3,4,2003
2003-04-04,BAYVIEW,Friday,46,11,0,4,4,2003
2003-04-04,CENTRAL,Friday,40,11,0,4,4,2003
2003-04-04,INGLESIDE,Friday,36,11,0,4,4,2003
2003-04-04,MISSION,Friday,89,11,0,4,4,2003
2003-04-04,NORTHERN,Friday,61,11,0,4,4,2003
2003-04-04,PARK,Friday,26,11,0,4,4,2003
2003-04-04,RICHMOND,Friday,18,11,0,4,4,2003
2003-04-04,SOUTHERN,Friday,96,11,0,4,4,2003
2003-04-04,TARAVAL,Friday,37,11,0,4,4,2003
2003-04-04,TENDERLOIN,Friday,38,11,0,4,4,2003
2003-04-05,BAYVIEW,Saturday,47,10,0,5,4,2003
2003-04-05,CENTRAL,Saturday,49,10,0,5,4,2003
2003-04-05,INGLESIDE,Saturday,32,10,0,5,4,2003
2003-04-05,MISSION,Saturday,54,10,0,5,4,2003
2003-04-05,NORTHERN,Saturday,56,10,0,5,4,2003
2003-04-05,PARK,Saturday,26,10,0,5,4,2003
2003-04-05,RICHMOND,Saturday,22,10,0,5,4,2003
2003-04-05,SOUTHERN,Saturday,79,10,0,5,4,2003
2003-04-05,TARAVAL,Saturday,24,10,0,5,4,2003
2003-04-05,TENDERLOIN,Saturday,24,10,0,5,4,2003
2003-04-06,BAYVIEW,Sunday,51,12,0,6,4,2003
2003-04-06,CENTRAL,Sunday,22,12,0,6,4,2003
2003-04-06,INGLESIDE,Sunday,34,12,0,6,4,2003
2003-04-06,MISSION,Sunday,37,12,0,6,4,2003
2003-04-06,NORTHERN,Sunday,49,12,0,6,4,2003
2003-04-06,PARK,Sunday,30,12,0,6,4,2003
2003-04-06,RICHMOND,Sunday,19,12,0,6,4,2003
2003-04-06,SOUTHERN,Sunday,58,12,0,6,4,2003
2003-04-06,TARAVAL,Sunday,22,12,0,6,4,2003
2003-04-06,TENDERLOIN,Sunday,21,12,0,6,4,2003
2003-04-14,BAYVIEW,Monday,56,11,0,14,4,2003
2003-04-14,CENTRAL,Monday,34,11,0,14,4,2003
2003-04-14,INGLESIDE,Monday,44,11,0,14,4,2003
2003-04-14,MISSION,Monday,54,11,0,14,4,2003
2003-04-14,NORTHERN,Monday,48,11,0,14,4,2003
2003-04-14,PARK,Monday,52,11,0,14,4,2003
2003-04-14,RICHMOND,Monday,20,11,0,14,4,2003
2003-04-14,SOUTHERN,Monday,80,11,0,14,4,2003
2003-04-14,TARAVAL,Monday,31,11,0,14,4,2003
2003-04-14,TENDERLOIN,Monday,40,11,0,14,4,2003
2003-04-15,BAYVIEW,Tuesday,55,11,0,15,4,2003
2003-04-15,CENTRAL,Tuesday,46,11,0,15,4,2003
2003-04-15,INGLESIDE,Tuesday,46,11,0,15,4,2003
2003-04-15,MISSION,Tuesday,72,11,0,15,4,2003
2003-04-15,NORTHERN,Tuesday,34,11,0,15,4,2003
2003-04-15,PARK,Tuesday,15,11,0,15,4,2003
2003-04-15,RICHMOND,Tuesday,29,11,0,15,4,2003
2003-04-15,SOUTHERN,Tuesday,72,11,0,15,4,2003
2003-04-15,TARAVAL,Tuesday,34,11,0,15,4,2003
2003-04-15,TENDERLOIN,Tuesday,59,11,0,15,4,2003
2003-04-16,BAYVIEW,Wednesday,37,12,0,16,4,2003
2003-04-16,CENTRAL,Wednesday,31,12,0,16,4,2003
2003-04-16,INGLESIDE,Wednesday,33,12,0,16,4,2003
2003-04-16,MISSION,Wednesday,42,12,0,16,4,2003
2003-04-16,NORTHERN,Wednesday,49,12,0,16,4,2003
2003-04-16,PARK,Wednesday,23,12,0,16,4,2003
2003-04-16,RICHMOND,Wednesday,22,12,0,16,4,2003
2003-04-16,SOUTHERN,Wednesday,73,12,0,16,4,2003
2003-04-16,TARAVAL,Wednesday,37,12,0,16,4,2003
2003-04-16,TENDERLOIN,Wednesday,26,12,0,16,4,2003
2003-04-17,BAYVIEW,Thursday,36,13,0,17,4,2003
2003-04-17,CENTRAL,Thursday,37,13,0,17,4,2003
2003-04-17,INGLESIDE,Thursday,41,13,0,17,4,2003
2003-04-17,MISSION,Thursday,63,13,0,17,4,2003
2003-04-17,NORTHERN,Thursday,44,13,0,17,4,2003
2003-04-17,PARK,Thursday,22,13,0,17,4,2003
2003-04-17,RICHMOND,Thursday,15,13,0,17,4,2003
2003-04-17,SOUTHERN,Thursday,85,13,0,17,4,2003
2003-04-17,TARAVAL,Thursday,31,13,0,17,4,2003
2003-04-17,TENDERLOIN,Thursday,32,13,0,17,4,2003
2003-04-18,BAYVIEW,Friday,33,13,0,18,4,2003
2003-04-18,CENTRAL,Friday,40,13,0,18,4,2003
2003-04-18,INGLESIDE,Friday,27,13,0,18,4,2003
2003-04-18,MISSION,Friday,93,13,0,18,4,2003
2003-04-18,NORTHERN,Friday,61,13,0,18,4,2003
2003-04-18,PARK,Friday,19,13,0,18,4,2003
2003-04-18,RICHMOND,Friday,15,13,0,18,4,2003
2003-04-18,SOUTHERN,Friday,89,13,0,18,4,2003
2003-04-18,TARAVAL,Friday,29,13,0,18,4,2003
2003-04-18,TENDERLOIN,Friday,36,13,0,18,4,2003
2003-04-19,BAYVIEW,Saturday,37,13,0,19,4,2003
2003-04-19,CENTRAL,Saturday,38,13,0,19,4,2003
2003-04-19,INGLESIDE,Saturday,37,13,0,19,4,2003
2003-04-19,MISSION,Saturday,51,13,0,19,4,2003
2003-04-19,NORTHERN,Saturday,47,13,0,19,4,2003
2003-04-19,PARK,Saturday,22,13,0,19,4,2003
2003-04-19,RICHMOND,Saturday,24,13,0,19,4,2003
2003-04-19,SOUTHERN,Saturday,64,13,0,19,4,2003
2003-04-19,TARAVAL,Saturday,22,13,0,19,4,2003
2003-04-19,TENDERLOIN,Saturday,24,13,0,19,4,2003
2003-04-20,BAYVIEW,Sunday,52,13,0,20,4,2003
2003-04-20,CENTRAL,Sunday,37,13,0,20,4,2003
2003-04-20,INGLESIDE,Sunday,31,13,0,20,4,2003
2003-04-20,MISSION,Sunday,39,13,0,20,4,2003
2003-04-20,NORTHERN,Sunday,44,13,0,20,4,2003
2003-04-20,PARK,Sunday,26,13,0,20,4,2003
2003-04-20,RICHMOND,Sunday,16,13,0,20,4,2003
2003-04-20,SOUTHERN,Sunday,56,13,0,20,4,2003
2003-04-20,TARAVAL,Sunday,36,13,0,20,4,2003
2003-04-20,TENDERLOIN,Sunday,32,13,0,20,4,2003
2003-04-28,BAYVIEW,Monday,42,12,0,28,4,2003
2003-04-28,CENTRAL,Monday,39,12,0,28,4,2003
2003-04-28,INGLESIDE,Monday,43,12,0,28,4,2003
2003-04-28,MISSION,Monday,62,12,0,28,4,2003
2003-04-28,NORTHERN,Monday,26,12,0,28,4,2003
2003-04-28,PARK,Monday,28,12,0,28,4,2003
2003-04-28,RICHMOND,Monday,21,12,0,28,4,2003
2003-04-28,SOUTHERN,Monday,75,12,0,28,4,2003
2003-04-28,TARAVAL,Monday,33,12,0,28,4,2003
2003-04-28,TENDERLOIN,Monday,30,12,0,28,4,2003
2003-04-29,BAYVIEW,Tuesday,30,12,0,29,4,2003
2003-04-29,CENTRAL,Tuesday,44,12,0,29,4,2003
2003-04-29,INGLESIDE,Tuesday,36,12,0,29,4,2003
2003-04-29,MISSION,Tuesday,49,12,0,29,4,2003
2003-04-29,NORTHERN,Tuesday,39,12,0,29,4,2003
2003-04-29,PARK,Tuesday,19,12,0,29,4,2003
2003-04-29,RICHMOND,Tuesday,41,12,0,29,4,2003
2003-04-29,SOUTHERN,Tuesday,76,12,0,29,4,2003
2003-04-29,TARAVAL,Tuesday,36,12,0,29,4,2003
2003-04-29,TENDERLOIN,Tuesday,45,12,0,29,4,2003
2003-04-30,BAYVIEW,Wednesday,27,12,0,30,4,2003
2003-04-30,CENTRAL,Wednesday,35,12,0,30,4,2003
2003-04-30,INGLESIDE,Wednesday,47,12,0,30,4,2003
2003-04-30,MISSION,Wednesday,81,12,0,30,4,2003
2003-04-30,NORTHERN,Wednesday,42,12,0,30,4,2003
2003-04-30,PARK,Wednesday,29,12,0,30,4,2003
2003-04-30,RICHMOND,Wednesday,26,12,0,30,4,2003
2003-04-30,SOUTHERN,Wednesday,70,12,0,30,4,2003
2003-04-30,TARAVAL,Wednesday,34,12,0,30,4,2003
2003-04-30,TENDERLOIN,Wednesday,25,12,0,30,4,2003
2003-05-01,BAYVIEW,Thursday,41,16,0,1,5,2003
2003-05-01,CENTRAL,Thursday,44,16,0,1,5,2003
2003-05-01,INGLESIDE,Thursday,50,16,0,1,5,2003
2003-05-01,MISSION,Thursday,53,16,0,1,5,2003
2003-05-01,NORTHERN,Thursday,65,16,0,1,5,2003
2003-05-01,PARK,Thursday,30,16,0,1,5,2003
2003-05-01,RICHMOND,Thursday,18,16,0,1,5,2003
2003-05-01,SOUTHERN,Thursday,86,16,0,1,5,2003
2003-05-01,TARAVAL,Thursday,51,16,0,1,5,2003
2003-05-01,TENDERLOIN,Thursday,61,16,0,1,5,2003
2003-05-02,BAYVIEW,Friday,45,15,0,2,5,2003
2003-05-02,CENTRAL,Friday,36,15,0,2,5,2003
2003-05-02,INGLESIDE,Friday,39,15,0,2,5,2003
2003-05-02,MISSION,Friday,61,15,0,2,5,2003
2003-05-02,NORTHERN,Friday,51,15,0,2,5,2003
2003-05-02,PARK,Friday,23,15,0,2,5,2003
2003-05-02,RICHMOND,Friday,27,15,0,2,5,2003
2003-05-02,SOUTHERN,Friday,93,15,0,2,5,2003
2003-05-02,TARAVAL,Friday,34,15,0,2,5,2003
2003-05-02,TENDERLOIN,Friday,39,15,0,2,5,2003
2003-05-03,BAYVIEW,Saturday,46,15,0,3,5,2003
2003-05-03,CENTRAL,Saturday,29,15,0,3,5,2003
2003-05-03,INGLESIDE,Saturday,37,15,0,3,5,2003
2003-05-03,MISSION,Saturday,52,15,0,3,5,2003
2003-05-03,NORTHERN,Saturday,49,15,0,3,5,2003
2003-05-03,PARK,Saturday,11,15,0,3,5,2003
2003-05-03,RICHMOND,Saturday,17,15,0,3,5,2003
2003-05-03,SOUTHERN,Saturday,58,15,0,3,5,2003
2003-05-03,TARAVAL,Saturday,14,15,0,3,5,2003
2003-05-03,TENDERLOIN,Saturday,25,15,0,3,5,2003
2003-05-04,BAYVIEW,Sunday,38,14,0,4,5,2003
2003-05-04,CENTRAL,Sunday,34,14,0,4,5,2003
2003-05-04,INGLESIDE,Sunday,40,14,0,4,5,2003
2003-05-04,MISSION,Sunday,46,14,0,4,5,2003
2003-05-04,NORTHERN,Sunday,36,14,0,4,5,2003
2003-05-04,PARK,Sunday,19,14,0,4,5,2003
2003-05-04,RICHMOND,Sunday,21,14,0,4,5,2003
2003-05-04,SOUTHERN,Sunday,51,14,0,4,5,2003
2003-05-04,TARAVAL,Sunday,25,14,0,4,5,2003
2003-05-04,TENDERLOIN,Sunday,31,14,0,4,5,2003
2003-05-12,BAYVIEW,Monday,55,14,0,12,5,2003
2003-05-12,CENTRAL,Monday,41,14,0,12,5,2003
2003-05-12,INGLESIDE,Monday,34,14,0,12,5,2003
2003-05-12,MISSION,Monday,64,14,0,12,5,2003
2003-05-12,NORTHERN,Monday,55,14,0,12,5,2003
2003-05-12,PARK,Monday,31,14,0,12,5,2003
2003-05-12,RICHMOND,Monday,19,14,0,12,5,2003
2003-05-12,SOUTHERN,Monday,70,14,0,12,5,2003
2003-05-12,TARAVAL,Monday,44,14,0,12,5,2003
2003-05-12,TENDERLOIN,Monday,29,14,0,12,5,2003
2003-05-13,BAYVIEW,Tuesday,57,14,0,13,5,2003
2003-05-13,CENTRAL,Tuesday,35,14,0,13,5,2003
2003-05-13,INGLESIDE,Tuesday,40,14,0,13,5,2003
2003-05-13,MISSION,Tuesday,69,14,0,13,5,2003
2003-05-13,NORTHERN,Tuesday,62,14,0,13,5,2003
2003-05-13,PARK,Tuesday,30,14,0,13,5,2003
2003-05-13,RICHMOND,Tuesday,23,14,0,13,5,2003
2003-05-13,SOUTHERN,Tuesday,67,14,0,13,5,2003
2003-05-13,TARAVAL,Tuesday,37,14,0,13,5,2003
2003-05-13,TENDERLOIN,Tuesday,54,14,0,13,5,2003
2003-05-14,BAYVIEW,Wednesday,53,13,0,14,5,2003
2003-05-14,CENTRAL,Wednesday,47,13,0,14,5,2003
2003-05-14,INGLESIDE,Wednesday,41,13,0,14,5,2003
2003-05-14,MISSION,Wednesday,55,13,0,14,5,2003
2003-05-14,NORTHERN,Wednesday,62,13,0,14,5,2003
2003-05-14,PARK,Wednesday,16,13,0,14,5,2003
2003-05-14,RICHMOND,Wednesday,26,13,0,14,5,2003
2003-05-14,SOUTHERN,Wednesday,66,13,0,14,5,2003
2003-05-14,TARAVAL,Wednesday,37,13,0,14,5,2003
2003-05-14,TENDERLOIN,Wednesday,61,13,0,14,5,2003
2003-05-15,BAYVIEW,Thursday,40,13,0,15,5,2003
2003-05-15,CENTRAL,Thursday,40,13,0,15,5,2003
2003-05-15,INGLESIDE,Thursday,43,13,0,15,5,2003
2003-05-15,MISSION,Thursday,48,13,0,15,5,2003
2003-05-15,NORTHERN,Thursday,78,13,0,15,5,2003
2003-05-15,PARK,Thursday,22,13,0,15,5,2003
2003-05-15,RICHMOND,Thursday,28,13,0,15,5,2003
2003-05-15,SOUTHERN,Thursday,92,13,0,15,5,2003
2003-05-15,TARAVAL,Thursday,22,13,0,15,5,2003
2003-05-15,TENDERLOIN,Thursday,37,13,0,15,5,2003
2003-05-16,BAYVIEW,Friday,47,13,0,16,5,2003
2003-05-16,CENTRAL,Friday,46,13,0,16,5,2003
2003-05-16,INGLESIDE,Friday,39,13,0,16,5,2003
2003-05-16,MISSION,Friday,68,13,0,16,5,2003
2003-05-16,NORTHERN,Friday,60,13,0,16,5,2003
2003-05-16,PARK,Friday,16,13,0,16,5,2003
2003-05-16,RICHMOND,Friday,21,13,0,16,5,2003
2003-05-16,SOUTHERN,Friday,82,13,0,16,5,2003
2003-05-16,TARAVAL,Friday,28,13,0,16,5,2003
2003-05-16,TENDERLOIN,Friday,39,13,0,16,5,2003
2003-05-17,BAYVIEW,Saturday,41,13,0,17,5,2003
2003-05-17,CENTRAL,Saturday,30,13,0,17,5,2003
2003-05-17,INGLESIDE,Saturday,36,13,0,17,5,2003
2003-05-17,MISSION,Saturday,42,13,0,17,5,2003
2003-05-17,NORTHERN,Saturday,35,13,0,17,5,2003
2003-05-17,PARK,Saturday,17,13,0,17,5,2003
2003-05-17,RICHMOND,Saturday,22,13,0,17,5,2003
2003-05-17,SOUTHERN,Saturday,61,13,0,17,5,2003
2003-05-17,TARAVAL,Saturday,24,13,0,17,5,2003
2003-05-17,TENDERLOIN,Saturday,29,13,0,17,5,2003
2003-05-18,BAYVIEW,Sunday,27,16,0,18,5,2003
2003-05-18,CENTRAL,Sunday,35,16,0,18,5,2003
2003-05-18,INGLESIDE,Sunday,28,16,0,18,5,2003
2003-05-18,MISSION,Sunday,52,16,0,18,5,2003
2003-05-18,NORTHERN,Sunday,53,16,0,18,5,2003
2003-05-18,PARK,Sunday,23,16,0,18,5,2003
2003-05-18,RICHMOND,Sunday,35,16,0,18,5,2003
2003-05-18,SOUTHERN,Sunday,69,16,0,18,5,2003
2003-05-18,TARAVAL,Sunday,26,16,0,18,5,2003
2003-05-18,TENDERLOIN,Sunday,28,16,0,18,5,2003
2003-05-26,BAYVIEW,Monday,42,16,0,26,5,2003
2003-05-26,CENTRAL,Monday,43,16,0,26,5,2003
2003-05-26,INGLESIDE,Monday,41,16,0,26,5,2003
2003-05-26,MISSION,Monday,34,16,0,26,5,2003
2003-05-26,NORTHERN,Monday,50,16,0,26,5,2003
2003-05-26,PARK,Monday,15,16,0,26,5,2003
2003-05-26,RICHMOND,Monday,20,16,0,26,5,2003
2003-05-26,SOUTHERN,Monday,74,16,0,26,5,2003
2003-05-26,TARAVAL,Monday,22,16,0,26,5,2003
2003-05-26,TENDERLOIN,Monday,13,16,0,26,5,2003
2003-05-27,BAYVIEW,Tuesday,66,20,0,27,5,2003
2003-05-27,CENTRAL,Tuesday,30,20,0,27,5,2003
2003-05-27,INGLESIDE,Tuesday,33,20,0,27,5,2003
2003-05-27,MISSION,Tuesday,53,20,0,27,5,2003
2003-05-27,NORTHERN,Tuesday,73,20,0,27,5,2003
2003-05-27,PARK,Tuesday,31,20,0,27,5,2003
2003-05-27,RICHMOND,Tuesday,20,20,0,27,5,2003
2003-05-27,SOUTHERN,Tuesday,81,20,0,27,5,2003
2003-05-27,TARAVAL,Tuesday,39,20,0,27,5,2003
2003-05-27,TENDERLOIN,Tuesday,28,20,0,27,5,2003
2003-05-28,BAYVIEW,Wednesday,40,20,0,28,5,2003
2003-05-28,CENTRAL,Wednesday,31,20,0,28,5,2003
2003-05-28,INGLESIDE,Wednesday,38,20,0,28,5,2003
2003-05-28,MISSION,Wednesday,57,20,0,28,5,2003
2003-05-28,NORTHERN,Wednesday,58,20,0,28,5,2003
2003-05-28,PARK,Wednesday,15,20,0,28,5,2003
2003-05-28,RICHMOND,Wednesday,18,20,0,28,5,2003
2003-05-28,SOUTHERN,Wednesday,55,20,0,28,5,2003
2003-05-28,TARAVAL,Wednesday,37,20,0,28,5,2003
2003-05-28,TENDERLOIN,Wednesday,24,20,0,28,5,2003
2003-05-29,BAYVIEW,Thursday,56,16,0,29,5,2003
2003-05-29,CENTRAL,Thursday,37,16,0,29,5,2003
2003-05-29,INGLESIDE,Thursday,46,16,0,29,5,2003
2003-05-29,MISSION,Thursday,54,16,0,29,5,2003
2003-05-29,NORTHERN,Thursday,60,16,0,29,5,2003
2003-05-29,PARK,Thursday,22,16,0,29,5,2003
2003-05-29,RICHMOND,Thursday,29,16,0,29,5,2003
2003-05-29,SOUTHERN,Thursday,59,16,0,29,5,2003
2003-05-29,TARAVAL,Thursday,31,16,0,29,5,2003
2003-05-29,TENDERLOIN,Thursday,51,16,0,29,5,2003
2003-05-30,BAYVIEW,Friday,41,14,0,30,5,2003
2003-05-30,CENTRAL,Friday,40,14,0,30,5,2003
2003-05-30,INGLESIDE,Friday,45,14,0,30,5,2003
2003-05-30,MISSION,Friday,54,14,0,30,5,2003
2003-05-30,NORTHERN,Friday,35,14,0,30,5,2003
2003-05-30,PARK,Friday,23,14,0,30,5,2003
2003-05-30,RICHMOND,Friday,21,14,0,30,5,2003
2003-05-30,SOUTHERN,Friday,73,14,0,30,5,2003
2003-05-30,TARAVAL,Friday,37,14,0,30,5,2003
2003-05-30,TENDERLOIN,Friday,26,14,0,30,5,2003
2003-05-31,BAYVIEW,Saturday,32,14,0,31,5,2003
2003-05-31,CENTRAL,Saturday,34,14,0,31,5,2003
2003-05-31,INGLESIDE,Saturday,27,14,0,31,5,2003
2003-05-31,MISSION,Saturday,58,14,0,31,5,2003
2003-05-31,NORTHERN,Saturday,65,14,0,31,5,2003
2003-05-31,PARK,Saturday,25,14,0,31,5,2003
2003-05-31,RICHMOND,Saturday,16,14,0,31,5,2003
2003-05-31,SOUTHERN,Saturday,70,14,0,31,5,2003
2003-05-31,TARAVAL,Saturday,32,14,0,31,5,2003
2003-05-31,TENDERLOIN,Saturday,30,14,0,31,5,2003
2003-06-01,BAYVIEW,Sunday,47,16,0,1,6,2003
2003-06-01,CENTRAL,Sunday,35,16,0,1,6,2003
2003-06-01,INGLESIDE,Sunday,37,16,0,1,6,2003
2003-06-01,MISSION,Sunday,57,16,0,1,6,2003
2003-06-01,NORTHERN,Sunday,72,16,0,1,6,2003
2003-06-01,PARK,Sunday,24,16,0,1,6,2003
2003-06-01,RICHMOND,Sunday,28,16,0,1,6,2003
2003-06-01,SOUTHERN,Sunday,80,16,0,1,6,2003
2003-06-01,TARAVAL,Sunday,30,16,0,1,6,2003
2003-06-01,TENDERLOIN,Sunday,32,16,0,1,6,2003
2003-06-09,BAYVIEW,Monday,62,17,0,9,6,2003
2003-06-09,CENTRAL,Monday,32,17,0,9,6,2003
2003-06-09,INGLESIDE,Monday,23,17,0,9,6,2003
2003-06-09,MISSION,Monday,67,17,0,9,6,2003
2003-06-09,NORTHERN,Monday,60,17,0,9,6,2003
2003-06-09,PARK,Monday,18,17,0,9,6,2003
2003-06-09,RICHMOND,Monday,29,17,0,9,6,2003
2003-06-09,SOUTHERN,Monday,43,17,0,9,6,2003
2003-06-09,TARAVAL,Monday,31,17,0,9,6,2003
2003-06-09,TENDERLOIN,Monday,41,17,0,9,6,2003
2003-06-10,BAYVIEW,Tuesday,50,15,0,10,6,2003
2003-06-10,CENTRAL,Tuesday,36,15,0,10,6,2003
2003-06-10,INGLESIDE,Tuesday,38,15,0,10,6,2003
2003-06-10,MISSION,Tuesday,81,15,0,10,6,2003
2003-06-10,NORTHERN,Tuesday,56,15,0,10,6,2003
2003-06-10,PARK,Tuesday,25,15,0,10,6,2003
2003-06-10,RICHMOND,Tuesday,23,15,0,10,6,2003
2003-06-10,SOUTHERN,Tuesday,79,15,0,10,6,2003
2003-06-10,TARAVAL,Tuesday,39,15,0,10,6,2003
2003-06-10,TENDERLOIN,Tuesday,34,15,0,10,6,2003
2003-06-11,BAYVIEW,Wednesday,42,13,0,11,6,2003
2003-06-11,CENTRAL,Wednesday,38,13,0,11,6,2003
2003-06-11,INGLESIDE,Wednesday,28,13,0,11,6,2003
2003-06-11,MISSION,Wednesday,57,13,0,11,6,2003
2003-06-11,NORTHERN,Wednesday,76,13,0,11,6,2003
2003-06-11,PARK,Wednesday,23,13,0,11,6,2003
2003-06-11,RICHMOND,Wednesday,15,13,0,11,6,2003
2003-06-11,SOUTHERN,Wednesday,63,13,0,11,6,2003
2003-06-11,TARAVAL,Wednesday,28,13,0,11,6,2003
2003-06-11,TENDERLOIN,Wednesday,21,13,0,11,6,2003
2003-06-12,BAYVIEW,Thursday,53,13,0,12,6,2003
2003-06-12,CENTRAL,Thursday,36,13,0,12,6,2003
2003-06-12,INGLESIDE,Thursday,37,13,0,12,6,2003
2003-06-12,MISSION,Thursday,61,13,0,12,6,2003
2003-06-12,NORTHERN,Thursday,58,13,0,12,6,2003
2003-06-12,PARK,Thursday,24,13,0,12,6,2003
2003-06-12,RICHMOND,Thursday,21,13,0,12,6,2003
2003-06-12,SOUTHERN,Thursday,64,13,0,12,6,2003
2003-06-12,TARAVAL,Thursday,42,13,0,12,6,2003
2003-06-12,TENDERLOIN,Thursday,30,13,0,12,6,2003
2003-06-13,BAYVIEW,Friday,54,16,0,13,6,2003
2003-06-13,CENTRAL,Friday,30,16,0,13,6,2003
2003-06-13,INGLESIDE,Friday,48,16,0,13,6,2003
2003-06-13,MISSION,Friday,62,16,0,13,6,2003
2003-06-13,NORTHERN,Friday,60,16,0,13,6,2003
2003-06-13,PARK,Friday,14,16,0,13,6,2003
2003-06-13,RICHMOND,Friday,21,16,0,13,6,2003
2003-06-13,SOUTHERN,Friday,82,16,0,13,6,2003
2003-06-13,TARAVAL,Friday,32,16,0,13,6,2003
2003-06-13,TENDERLOIN,Friday,36,16,0,13,6,2003
2003-06-14,BAYVIEW,Saturday,45,15,0,14,6,2003
2003-06-14,CENTRAL,Saturday,47,15,0,14,6,2003
2003-06-14,INGLESIDE,Saturday,30,15,0,14,6,2003
2003-06-14,MISSION,Saturday,47,15,0,14,6,2003
2003-06-14,NORTHERN,Saturday,48,15,0,14,6,2003
2003-06-14,PARK,Saturday,22,15,0,14,6,2003
2003-06-14,RICHMOND,Saturday,18,15,0,14,6,2003
2003-06-14,SOUTHERN,Saturday,37,15,0,14,6,2003
2003-06-14,TARAVAL,Saturday,30,15,0,14,6,2003
2003-06-14,TENDERLOIN,Saturday,31,15,0,14,6,2003
2003-06-15,BAYVIEW,Sunday,34,17,0,15,6,2003
2003-06-15,CENTRAL,Sunday,35,17,0,15,6,2003
2003-06-15,INGLESIDE,Sunday,21,17,0,15,6,2003
2003-06-15,MISSION,Sunday,52,17,0,15,6,2003
2003-06-15,NORTHERN,Sunday,36,17,0,15,6,2003
2003-06-15,PARK,Sunday,20,17,0,15,6,2003
2003-06-15,RICHMOND,Sunday,24,17,0,15,6,2003
2003-06-15,SOUTHERN,Sunday,51,17,0,15,6,2003
2003-06-15,TARAVAL,Sunday,30,17,0,15,6,2003
2003-06-15,TENDERLOIN,Sunday,17,17,0,15,6,2003
2003-06-23,BAYVIEW,Monday,49,14,0,23,6,2003
2003-06-23,CENTRAL,Monday,34,14,0,23,6,2003
2003-06-23,INGLESIDE,Monday,35,14,0,23,6,2003
2003-06-23,MISSION,Monday,52,14,0,23,6,2003
2003-06-23,NORTHERN,Monday,44,14,0,23,6,2003
2003-06-23,PARK,Monday,21,14,0,23,6,2003
2003-06-23,RICHMOND,Monday,21,14,0,23,6,2003
2003-06-23,SOUTHERN,Monday,89,14,0,23,6,2003
2003-06-23,TARAVAL,Monday,23,14,0,23,6,2003
2003-06-23,TENDERLOIN,Monday,36,14,0,23,6,2003
2003-06-24,BAYVIEW,Tuesday,43,19,0,24,6,2003
2003-06-24,CENTRAL,Tuesday,32,19,0,24,6,2003
2003-06-24,INGLESIDE,Tuesday,19,19,0,24,6,2003
2003-06-24,MISSION,Tuesday,59,19,0,24,6,2003
2003-06-24,NORTHERN,Tuesday,48,19,0,24,6,2003
2003-06-24,PARK,Tuesday,33,19,0,24,6,2003
2003-06-24,RICHMOND,Tuesday,24,19,0,24,6,2003
2003-06-24,SOUTHERN,Tuesday,75,19,0,24,6,2003
2003-06-24,TARAVAL,Tuesday,24,19,0,24,6,2003
2003-06-24,TENDERLOIN,Tuesday,49,19,0,24,6,2003
2003-06-25,BAYVIEW,Wednesday,49,23,0,25,6,2003
2003-06-25,CENTRAL,Wednesday,42,23,0,25,6,2003
2003-06-25,INGLESIDE,Wednesday,32,23,0,25,6,2003
2003-06-25,MISSION,Wednesday,59,23,0,25,6,2003
2003-06-25,NORTHERN,Wednesday,59,23,0,25,6,2003
2003-06-25,PARK,Wednesday,26,23,0,25,6,2003
2003-06-25,RICHMOND,Wednesday,18,23,0,25,6,2003
2003-06-25,SOUTHERN,Wednesday,82,23,0,25,6,2003
2003-06-25,TARAVAL,Wednesday,29,23,0,25,6,2003
